time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,hour,day,month,weekday,city
2023-07-01 00:00:00,16.6,15.0,90.0,0.0,,242.0,16.7,31.5,1005.4,0.0,7.0,0,1,7,5,London
2023-07-01 01:00:00,16.7,15.2,91.0,0.0,,247.0,16.7,29.6,1005.0,0.0,7.0,1,1,7,5,London
2023-07-01 02:00:00,16.6,15.1,91.0,0.0,,251.0,16.7,29.6,1004.7,0.0,7.0,2,1,7,5,London
2023-07-01 03:00:00,16.5,14.9,90.0,0.0,,255.0,16.7,29.6,1004.7,0.0,7.0,3,1,7,5,London
2023-07-01 04:00:00,15.8,14.5,92.0,0.2,,256.0,14.8,25.9,1004.3,0.0,4.0,4,1,7,5,London
2023-07-01 05:00:00,16.1,14.5,90.0,0.2,,265.0,16.7,27.8,1004.4,0.0,4.0,5,1,7,5,London
2023-07-01 06:00:00,16.7,14.3,86.0,0.2,,274.0,18.5,29.6,1004.6,4.0,4.0,6,1,7,5,London
2023-07-01 07:00:00,17.5,14.0,80.0,0.1,,281.0,20.4,31.5,1004.8,10.0,4.0,7,1,7,5,London
2023-07-01 08:00:00,18.1,13.2,73.0,0.0,,287.0,20.4,33.3,1005.2,15.0,3.0,8,1,7,5,London
2023-07-01 09:00:00,18.5,12.5,68.0,0.0,,286.0,24.1,37.0,1005.5,19.0,3.0,9,1,7,5,London
2023-07-01 10:00:00,19.7,12.5,63.0,0.0,,285.0,24.1,37.0,1005.4,20.0,3.0,10,1,7,5,London
2023-07-01 11:00:00,19.9,11.9,60.0,0.0,,283.0,24.1,40.8,1005.7,21.0,3.0,11,1,7,5,London
2023-07-01 12:00:00,20.5,11.4,56.0,0.0,,279.0,25.9,40.8,1005.8,20.0,3.0,12,1,7,5,London
2023-07-01 13:00:00,21.1,10.6,51.0,0.0,,279.0,25.9,42.6,1005.9,21.0,3.0,13,1,7,5,London
2023-07-01 14:00:00,21.5,10.3,49.0,0.0,,278.0,27.8,42.6,1005.8,25.0,3.0,14,1,7,5,London
2023-07-01 15:00:00,21.6,9.8,47.0,0.0,,279.0,27.8,42.6,1005.9,29.0,3.0,15,1,7,5,London
2023-07-01 16:00:00,21.7,9.9,47.0,0.0,,280.0,25.9,42.6,1006.2,31.0,2.0,16,1,7,5,London
2023-07-01 17:00:00,21.3,9.8,48.0,0.0,,279.0,25.9,38.9,1006.4,30.0,2.0,17,1,7,5,London
2023-07-01 18:00:00,20.4,9.6,50.0,0.0,,281.0,22.2,37.0,1006.8,34.0,2.0,18,1,7,5,London
2023-07-01 19:00:00,19.3,9.5,53.0,0.0,,279.0,20.4,31.5,1007.5,29.0,2.0,19,1,7,5,London
2023-07-01 20:00:00,17.6,9.2,58.0,0.0,,281.0,16.7,27.8,1008.2,19.0,2.0,20,1,7,5,London
2023-07-01 21:00:00,15.9,9.1,64.0,0.0,,280.0,14.8,25.9,1008.9,9.0,2.0,21,1,7,5,London
2023-07-01 22:00:00,14.6,8.8,68.0,0.0,,280.0,13.0,24.1,1009.5,0.0,2.0,22,1,7,5,London
2023-07-01 23:00:00,13.4,8.7,73.0,0.0,,279.0,13.0,24.1,1009.9,0.0,2.0,23,1,7,5,London
2023-07-02 00:00:00,12.4,8.7,78.0,0.0,,276.0,13.0,24.1,1010.1,0.0,2.0,0,2,7,6,London
2023-07-02 01:00:00,11.4,8.4,82.0,0.0,,274.0,13.0,22.2,1010.5,0.0,2.0,1,2,7,6,London
2023-07-02 02:00:00,11.0,8.2,83.0,0.0,,271.0,11.1,22.2,1010.7,0.0,2.0,2,2,7,6,London
2023-07-02 03:00:00,10.8,8.0,83.0,0.0,,271.0,11.1,20.4,1010.9,0.0,2.0,3,2,7,6,London
2023-07-02 04:00:00,10.2,8.5,89.0,0.0,,264.0,11.1,18.5,1011.2,0.0,2.0,4,2,7,6,London
2023-07-02 05:00:00,11.1,8.8,86.0,0.0,,263.0,11.1,20.4,1011.5,18.0,2.0,5,2,7,6,London
2023-07-02 06:00:00,12.6,9.4,81.0,0.0,,269.0,13.0,22.2,1011.7,40.0,2.0,6,2,7,6,London
2023-07-02 07:00:00,14.2,9.4,73.0,0.0,,271.0,14.8,25.9,1011.8,52.0,2.0,7,2,7,6,London
2023-07-02 08:00:00,15.7,8.9,64.0,0.0,,272.0,16.7,29.6,1011.9,54.0,2.0,8,2,7,6,London
2023-07-02 09:00:00,17.0,8.4,57.0,0.0,,273.0,20.4,33.3,1011.9,49.0,2.0,9,2,7,6,London
2023-07-02 10:00:00,17.9,8.5,54.0,0.0,,273.0,20.4,33.3,1012.0,43.0,2.0,10,2,7,6,London
2023-07-02 11:00:00,18.3,8.0,51.0,0.0,,271.0,22.2,37.0,1011.9,39.0,2.0,11,2,7,6,London
2023-07-02 12:00:00,19.0,7.7,48.0,0.0,,269.0,24.1,38.9,1011.8,35.0,2.0,12,2,7,6,London
2023-07-02 13:00:00,19.6,7.3,45.0,0.0,,268.0,25.9,40.8,1011.6,32.0,2.0,13,2,7,6,London
2023-07-02 14:00:00,19.9,7.3,44.0,0.0,,265.0,27.8,42.6,1011.4,33.0,2.0,14,2,7,6,London
2023-07-02 15:00:00,19.9,7.3,44.0,0.0,,265.0,27.8,44.5,1011.3,30.0,2.0,15,2,7,6,London
2023-07-02 16:00:00,19.8,7.2,44.0,0.0,,263.0,25.9,42.6,1011.3,32.0,2.0,16,2,7,6,London
2023-07-02 17:00:00,19.0,7.1,46.0,0.0,,261.0,25.9,40.8,1011.2,32.0,2.0,17,2,7,6,London
2023-07-02 18:00:00,18.2,7.0,48.0,0.0,,263.0,22.2,37.0,1011.2,33.0,2.0,18,2,7,6,London
2023-07-02 19:00:00,17.1,7.2,52.0,0.0,,260.0,20.4,33.3,1011.1,28.0,2.0,19,2,7,6,London
2023-07-02 20:00:00,15.7,7.2,57.0,0.0,,258.0,18.5,29.6,1011.3,18.0,2.0,20,2,7,6,London
2023-07-02 21:00:00,14.2,7.3,63.0,0.0,,256.0,14.8,25.9,1011.5,8.0,2.0,21,2,7,6,London
2023-07-02 22:00:00,13.1,7.5,69.0,0.0,,256.0,13.0,22.2,1011.7,0.0,2.0,22,2,7,6,London
2023-07-02 23:00:00,12.3,7.6,73.0,0.0,,257.0,14.8,25.9,1011.6,0.0,2.0,23,2,7,6,London
2023-07-03 00:00:00,11.4,7.7,78.0,0.0,,256.0,13.0,25.9,1011.5,0.0,2.0,0,3,7,0,London
2023-07-03 01:00:00,10.7,7.8,82.0,0.0,,254.0,13.0,25.9,1011.4,0.0,2.0,1,3,7,0,London
2023-07-03 02:00:00,10.3,7.7,84.0,0.0,,252.0,13.0,25.9,1011.3,0.0,2.0,2,3,7,0,London
2023-07-03 03:00:00,10.1,7.9,86.0,0.0,,248.0,13.0,24.1,1011.3,0.0,2.0,3,3,7,0,London
2023-07-03 04:00:00,9.7,7.6,87.0,0.0,,251.0,13.0,22.2,1011.3,0.0,2.0,4,3,7,0,London
2023-07-03 05:00:00,10.6,8.4,86.0,0.0,,252.0,13.0,24.1,1011.3,15.0,2.0,5,3,7,0,London
2023-07-03 06:00:00,11.9,8.7,81.0,0.0,,257.0,14.8,25.9,1011.3,35.0,2.0,6,3,7,0,London
2023-07-03 07:00:00,13.6,8.6,72.0,0.0,,260.0,18.5,29.6,1011.3,48.0,2.0,7,3,7,0,London
2023-07-03 08:00:00,14.8,8.1,64.0,0.0,,264.0,22.2,33.3,1011.3,54.0,2.0,8,3,7,0,London
2023-07-03 09:00:00,16.0,7.7,58.0,0.0,,265.0,24.1,38.9,1011.3,45.0,2.0,9,3,7,0,London
2023-07-03 10:00:00,17.2,8.3,56.0,0.0,,265.0,25.9,40.8,1011.4,38.0,2.0,10,3,7,0,London
2023-07-03 11:00:00,17.6,8.2,54.0,0.0,,261.0,27.8,44.5,1011.1,26.0,2.0,11,3,7,0,London
2023-07-03 12:00:00,17.8,8.6,55.0,0.0,,258.0,29.6,46.3,1010.9,18.0,3.0,12,3,7,0,London
2023-07-03 13:00:00,18.1,8.9,55.0,0.0,,256.0,29.6,48.2,1010.4,15.0,3.0,13,3,7,0,London
2023-07-03 14:00:00,18.1,9.2,56.0,0.0,,255.0,31.5,50.0,1010.0,12.0,17.0,14,3,7,0,London
2023-07-03 15:00:00,18.2,9.0,55.0,0.0,,255.0,31.5,50.0,1009.9,12.0,17.0,15,3,7,0,London
2023-07-03 16:00:00,17.8,9.4,58.0,0.0,,257.0,29.6,50.0,1009.8,17.0,17.0,16,3,7,0,London
2023-07-03 17:00:00,17.8,9.2,57.0,0.0,,259.0,29.6,46.3,1009.6,17.0,17.0,17,3,7,0,London
2023-07-03 18:00:00,17.6,8.7,56.0,0.0,,259.0,25.9,42.6,1009.7,18.0,3.0,18,3,7,0,London
2023-07-03 19:00:00,16.6,8.3,58.0,0.0,,259.0,22.2,38.9,1010.0,17.0,3.0,19,3,7,0,London
2023-07-03 20:00:00,15.2,8.0,62.0,0.0,,258.0,20.4,35.2,1010.5,11.0,3.0,20,3,7,0,London
2023-07-03 21:00:00,13.8,8.0,68.0,0.0,,256.0,18.5,31.5,1011.0,5.0,3.0,21,3,7,0,London
2023-07-03 22:00:00,13.0,8.5,74.0,0.0,,256.0,16.7,27.8,1011.3,0.0,3.0,22,3,7,0,London
2023-07-03 23:00:00,12.3,8.4,77.0,0.0,,252.0,16.7,27.8,1011.5,0.0,3.0,23,3,7,0,London
2023-07-04 00:00:00,11.6,8.3,80.0,0.0,,249.0,16.7,27.8,1011.6,0.0,3.0,0,4,7,1,London
2023-07-04 01:00:00,11.0,8.4,84.0,0.0,,246.0,14.8,27.8,1011.6,0.0,3.0,1,4,7,1,London
2023-07-04 02:00:00,10.7,8.5,86.0,0.0,,245.0,14.8,25.9,1011.5,0.0,3.0,2,4,7,1,London
2023-07-04 03:00:00,10.8,8.6,86.0,0.1,,237.0,13.0,24.1,1011.6,0.0,3.0,3,4,7,1,London
2023-07-04 04:00:00,10.5,8.6,88.0,0.1,,242.0,13.0,24.1,1011.5,0.0,3.0,4,4,7,1,London
2023-07-04 05:00:00,11.3,9.0,86.0,0.0,,240.0,13.0,22.2,1011.4,3.0,4.0,5,4,7,1,London
2023-07-04 06:00:00,12.3,9.5,83.0,0.0,,242.0,13.0,24.1,1011.4,5.0,4.0,6,4,7,1,London
2023-07-04 07:00:00,13.6,9.6,77.0,0.0,,244.0,14.8,25.9,1011.4,7.0,4.0,7,4,7,1,London
2023-07-04 08:00:00,14.6,9.8,73.0,0.0,,243.0,16.7,27.8,1011.3,8.0,4.0,8,4,7,1,London
2023-07-04 09:00:00,15.7,9.8,68.0,0.0,,240.0,18.5,29.6,1011.2,8.0,4.0,9,4,7,1,London
2023-07-04 10:00:00,16.5,9.7,64.0,0.0,,240.0,18.5,31.5,1010.9,8.0,7.0,10,4,7,1,London
2023-07-04 11:00:00,17.1,9.8,62.0,0.1,,240.0,18.5,31.5,1010.6,4.0,7.0,11,4,7,1,London
2023-07-04 12:00:00,17.0,9.9,63.0,2.0,,239.0,18.5,31.5,1010.1,3.0,8.0,12,4,7,1,London
2023-07-04 13:00:00,17.1,10.7,66.0,0.6,,240.0,18.5,29.6,1009.9,1.0,8.0,13,4,7,1,London
2023-07-04 14:00:00,16.6,10.9,69.0,0.0,,238.0,18.5,29.6,1009.6,2.0,8.0,14,4,7,1,London
2023-07-04 15:00:00,16.0,11.4,74.0,0.6,,238.0,16.7,27.8,1009.4,0.0,9.0,15,4,7,1,London
2023-07-04 16:00:00,16.3,12.1,76.0,0.2,,232.0,9.3,20.4,1009.0,0.0,9.0,16,4,7,1,London
2023-07-04 17:00:00,15.6,12.3,81.0,0.7,,225.0,9.3,18.5,1008.3,0.0,9.0,17,4,7,1,London
2023-07-04 18:00:00,15.2,12.7,85.0,0.6,,235.0,9.3,16.7,1007.7,0.0,9.0,18,4,7,1,London
2023-07-04 19:00:00,14.5,12.9,90.0,1.4,,245.0,9.3,16.7,1007.4,0.0,9.0,19,4,7,1,London
2023-07-04 20:00:00,13.6,12.5,93.0,1.4,,267.0,9.3,18.5,1007.1,0.0,9.0,20,4,7,1,London
2023-07-04 21:00:00,12.9,12.3,96.0,2.5,,286.0,9.3,20.4,1006.8,0.0,9.0,21,4,7,1,London
2023-07-04 22:00:00,12.7,11.8,94.0,2.6,,303.0,11.1,18.5,1006.8,0.0,8.0,22,4,7,1,London
2023-07-04 23:00:00,12.2,11.3,94.0,1.6,,294.0,13.0,22.2,1007.0,0.0,8.0,23,4,7,1,London
2023-07-05 00:00:00,11.8,10.9,94.0,2.1,,289.0,14.8,25.9,1006.8,0.0,8.0,0,5,7,2,London
2023-07-05 01:00:00,11.5,10.6,94.0,2.8,,286.0,14.8,27.8,1007.1,0.0,7.0,1,5,7,2,London
2023-07-05 02:00:00,11.0,10.2,95.0,1.0,,281.0,16.7,29.6,1007.5,0.0,7.0,2,5,7,2,London
2023-07-05 03:00:00,10.8,10.0,95.0,0.1,,276.0,16.7,27.8,1007.8,0.0,4.0,3,5,7,2,London
2023-07-05 04:00:00,10.6,9.7,94.0,0.0,,281.0,16.7,25.9,1008.0,0.0,3.0,4,5,7,2,London
2023-07-05 05:00:00,10.9,10.0,94.0,0.0,,271.0,14.8,25.9,1008.5,10.0,2.0,5,5,7,2,London
2023-07-05 06:00:00,11.5,10.1,91.0,0.0,,271.0,14.8,25.9,1009.0,23.0,2.0,6,5,7,2,London
2023-07-05 07:00:00,12.7,10.2,85.0,0.0,,270.0,16.7,27.8,1009.6,31.0,2.0,7,5,7,2,London
2023-07-05 08:00:00,13.7,10.3,80.0,0.0,,275.0,18.5,29.6,1010.1,35.0,2.0,8,5,7,2,London
2023-07-05 09:00:00,15.1,10.5,74.0,0.0,,276.0,20.4,33.3,1010.5,31.0,3.0,9,5,7,2,London
2023-07-05 10:00:00,16.6,10.0,65.0,0.0,,281.0,20.4,33.3,1010.6,26.0,3.0,10,5,7,2,London
2023-07-05 11:00:00,17.4,9.8,61.0,0.0,,279.0,22.2,37.0,1011.0,32.0,3.0,11,5,7,2,London
2023-07-05 12:00:00,18.1,9.4,57.0,0.0,,276.0,24.1,37.0,1011.4,33.0,3.0,12,5,7,2,London
2023-07-05 13:00:00,18.6,9.1,54.0,0.0,,276.0,24.1,38.9,1011.7,32.0,3.0,13,5,7,2,London
2023-07-05 14:00:00,18.9,8.8,52.0,0.1,,272.0,24.1,38.9,1011.9,32.0,3.0,14,5,7,2,London
2023-07-05 15:00:00,19.1,8.4,50.0,0.0,,271.0,25.9,40.8,1012.1,34.0,3.0,15,5,7,2,London
2023-07-05 16:00:00,19.0,8.3,50.0,0.0,,270.0,22.2,38.9,1012.4,34.0,2.0,16,5,7,2,London
2023-07-05 17:00:00,18.5,8.5,52.0,0.0,,268.0,22.2,35.2,1012.6,32.0,2.0,17,5,7,2,London
2023-07-05 18:00:00,17.8,8.6,55.0,0.0,,266.0,18.5,33.3,1013.0,32.0,2.0,18,5,7,2,London
2023-07-05 19:00:00,16.7,8.9,60.0,0.0,,262.0,16.7,27.8,1013.4,26.0,2.0,19,5,7,2,London
2023-07-05 20:00:00,15.3,8.8,65.0,0.0,,260.0,13.0,22.2,1014.0,17.0,2.0,20,5,7,2,London
2023-07-05 21:00:00,13.9,8.9,72.0,0.0,,255.0,11.1,20.4,1014.6,8.0,2.0,21,5,7,2,London
2023-07-05 22:00:00,13.1,9.0,76.0,0.0,,243.0,9.3,16.7,1014.8,0.0,2.0,22,5,7,2,London
2023-07-05 23:00:00,12.1,8.8,80.0,0.0,,243.0,9.3,18.5,1015.1,0.0,2.0,23,5,7,2,London
2023-07-06 00:00:00,11.2,8.8,85.0,0.0,,243.0,9.3,18.5,1015.4,0.0,2.0,0,6,7,3,London
2023-07-06 01:00:00,10.2,8.6,90.0,0.0,,243.0,9.3,18.5,1015.7,0.0,2.0,1,6,7,3,London
2023-07-06 02:00:00,9.6,8.5,93.0,0.0,,240.0,9.3,18.5,1015.7,0.0,2.0,2,6,7,3,London
2023-07-06 03:00:00,9.5,8.6,94.0,0.0,,232.0,9.3,18.5,1015.7,0.0,2.0,3,6,7,3,London
2023-07-06 04:00:00,9.7,8.8,94.0,0.0,,231.0,9.3,18.5,1015.8,5.0,2.0,4,6,7,3,London
2023-07-06 05:00:00,10.3,9.4,94.0,0.0,,227.0,9.3,18.5,1016.0,13.0,2.0,5,6,7,3,London
2023-07-06 06:00:00,11.7,9.9,89.0,0.0,,227.0,11.1,20.4,1016.1,26.0,2.0,6,6,7,3,London
2023-07-06 07:00:00,13.3,10.3,82.0,0.0,,232.0,13.0,24.1,1016.4,36.0,2.0,7,6,7,3,London
2023-07-06 08:00:00,14.9,10.3,74.0,0.0,,233.0,14.8,25.9,1016.4,42.0,2.0,8,6,7,3,London
2023-07-06 09:00:00,16.4,9.8,65.0,0.0,,234.0,16.7,29.6,1016.5,40.0,2.0,9,6,7,3,London
2023-07-06 10:00:00,17.8,9.4,58.0,0.0,,236.0,16.7,27.8,1016.3,36.0,2.0,10,6,7,3,London
2023-07-06 11:00:00,18.5,9.3,55.0,0.0,,232.0,16.7,29.6,1016.3,34.0,2.0,11,6,7,3,London
2023-07-06 12:00:00,19.2,9.1,52.0,0.0,,231.0,18.5,31.5,1016.2,32.0,2.0,12,6,7,3,London
2023-07-06 13:00:00,19.8,9.1,50.0,0.0,,228.0,18.5,31.5,1016.2,29.0,2.0,13,6,7,3,London
2023-07-06 14:00:00,20.1,9.0,49.0,0.0,,225.0,20.4,33.3,1016.1,31.0,2.0,14,6,7,3,London
2023-07-06 15:00:00,20.6,8.9,47.0,0.0,,220.0,20.4,33.3,1016.0,36.0,2.0,15,6,7,3,London
2023-07-06 16:00:00,20.4,9.0,48.0,0.0,,217.0,20.4,33.3,1015.9,38.0,2.0,16,6,7,3,London
2023-07-06 17:00:00,19.8,8.8,49.0,0.0,,213.0,20.4,33.3,1015.7,37.0,2.0,17,6,7,3,London
2023-07-06 18:00:00,19.1,9.0,52.0,0.0,,208.0,16.7,29.6,1015.7,36.0,2.0,18,6,7,3,London
2023-07-06 19:00:00,17.8,9.4,58.0,0.0,,200.0,14.8,25.9,1016.0,32.0,2.0,19,6,7,3,London
2023-07-06 20:00:00,16.4,9.8,65.0,0.0,,192.0,13.0,22.2,1016.5,21.0,2.0,20,6,7,3,London
2023-07-06 21:00:00,15.2,10.0,71.0,0.0,,180.0,11.1,20.4,1016.8,10.0,2.0,21,6,7,3,London
2023-07-06 22:00:00,14.1,9.7,75.0,0.0,,172.0,9.3,18.5,1016.5,0.0,2.0,22,6,7,3,London
2023-07-06 23:00:00,13.2,9.3,77.0,0.0,,164.0,9.3,18.5,1016.7,0.0,2.0,23,6,7,3,London
2023-07-07 00:00:00,12.8,9.1,78.0,0.0,,161.0,9.3,18.5,1016.8,0.0,2.0,0,7,7,4,London
2023-07-07 01:00:00,12.3,8.9,80.0,0.0,,160.0,7.4,16.7,1016.9,0.0,2.0,1,7,7,4,London
2023-07-07 02:00:00,11.9,8.7,81.0,0.0,,152.0,7.4,16.7,1016.8,0.0,2.0,2,7,7,4,London
2023-07-07 03:00:00,11.9,8.9,82.0,0.0,,138.0,7.4,14.8,1016.6,0.0,2.0,3,7,7,4,London
2023-07-07 04:00:00,11.6,8.6,82.0,0.0,,125.0,5.5,13.0,1016.5,0.0,1.0,4,7,7,4,London
2023-07-07 05:00:00,12.4,9.2,81.0,0.0,,116.0,5.5,13.0,1016.5,18.0,2.0,5,7,7,4,London
2023-07-07 06:00:00,14.0,10.0,77.0,0.0,,108.0,7.4,14.8,1016.5,42.0,2.0,6,7,7,4,London
2023-07-07 07:00:00,16.2,10.5,69.0,0.0,,112.0,7.4,16.7,1016.5,58.0,2.0,7,7,7,4,London
2023-07-07 08:00:00,18.5,11.1,62.0,0.0,,118.0,9.3,18.5,1016.6,60.0,2.0,8,7,7,4,London
2023-07-07 09:00:00,20.8,11.7,56.0,0.0,,127.0,9.3,20.4,1016.5,60.0,2.0,9,7,7,4,London
2023-07-07 10:00:00,23.2,10.9,46.0,0.0,,135.0,9.3,20.4,1016.2,60.0,1.0,10,7,7,4,London
2023-07-07 11:00:00,24.4,11.0,43.0,0.0,,146.0,11.1,22.2,1016.1,60.0,1.0,11,7,7,4,London
2023-07-07 12:00:00,25.7,10.3,38.0,0.0,,152.0,14.8,25.9,1015.8,60.0,1.0,12,7,7,4,London
2023-07-07 13:00:00,26.8,10.5,36.0,0.0,,155.0,14.8,25.9,1015.7,60.0,1.0,13,7,7,4,London
2023-07-07 14:00:00,27.2,10.0,34.0,0.0,,154.0,16.7,27.8,1015.3,60.0,1.0,14,7,7,4,London
2023-07-07 15:00:00,27.5,10.2,34.0,0.0,,149.0,18.5,31.5,1014.9,60.0,2.0,15,7,7,4,London
2023-07-07 16:00:00,27.6,10.7,35.0,0.0,,155.0,18.5,33.3,1014.8,60.0,1.0,16,7,7,4,London
2023-07-07 17:00:00,26.9,11.0,37.0,0.0,,142.0,18.5,31.5,1014.3,60.0,1.0,17,7,7,4,London
2023-07-07 18:00:00,25.8,11.5,41.0,0.0,,131.0,16.7,29.6,1014.1,60.0,1.0,18,7,7,4,London
2023-07-07 19:00:00,24.1,12.1,47.0,0.0,,116.0,14.8,25.9,1014.0,50.0,1.0,19,7,7,4,London
2023-07-07 20:00:00,22.3,12.5,54.0,0.0,,103.0,13.0,24.1,1014.2,33.0,1.0,20,7,7,4,London
2023-07-07 21:00:00,20.5,13.0,62.0,0.0,,96.0,13.0,22.2,1014.3,13.0,1.0,21,7,7,4,London
2023-07-07 22:00:00,19.3,13.0,67.0,0.0,,97.0,13.0,24.1,1013.7,0.0,1.0,22,7,7,4,London
2023-07-07 23:00:00,18.8,13.2,70.0,0.0,,109.0,13.0,24.1,1013.7,0.0,1.0,23,7,7,4,London
2023-07-08 00:00:00,18.5,13.8,74.0,0.0,,114.0,13.0,25.9,1013.6,0.0,1.0,0,8,7,5,London
2023-07-08 01:00:00,18.2,13.9,76.0,0.0,,114.0,13.0,24.1,1013.6,0.0,1.0,1,8,7,5,London
2023-07-08 02:00:00,18.2,14.3,78.0,0.0,,116.0,13.0,24.1,1013.4,0.0,1.0,2,8,7,5,London
2023-07-08 03:00:00,18.2,14.5,79.0,0.0,,118.0,13.0,22.2,1013.2,0.0,1.0,3,8,7,5,London
2023-07-08 04:00:00,18.1,14.4,79.0,0.0,,113.0,11.1,22.2,1013.1,0.0,1.0,4,8,7,5,London
2023-07-08 05:00:00,18.7,15.0,79.0,0.0,,115.0,11.1,20.4,1013.2,13.0,2.0,5,8,7,5,London
2023-07-08 06:00:00,19.8,15.6,77.0,0.0,,130.0,11.1,20.4,1013.4,27.0,18.0,6,8,7,5,London
2023-07-08 07:00:00,20.9,15.9,73.0,0.0,,140.0,11.1,18.5,1014.3,33.0,7.0,7,8,7,5,London
2023-07-08 08:00:00,22.0,16.0,69.0,0.0,,171.0,9.3,20.4,1014.4,32.0,7.0,8,8,7,5,London
2023-07-08 09:00:00,22.5,16.1,67.0,0.0,,185.0,9.3,18.5,1014.8,28.0,7.0,9,8,7,5,London
2023-07-08 10:00:00,21.4,16.4,73.0,3.7,,205.0,7.4,20.4,1014.2,28.0,7.0,10,8,7,5,London
2023-07-08 11:00:00,21.5,16.2,72.0,1.9,,219.0,7.4,18.5,1015.0,18.0,7.0,11,8,7,5,London
2023-07-08 12:00:00,22.0,16.3,70.0,0.0,,204.0,7.4,18.5,1015.5,16.0,7.0,12,8,7,5,London
2023-07-08 13:00:00,22.7,16.2,67.0,0.1,,205.0,9.3,18.5,1016.0,14.0,18.0,13,8,7,5,London
2023-07-08 14:00:00,23.2,16.0,64.0,0.2,,208.0,11.1,20.4,1016.3,14.0,17.0,14,8,7,5,London
2023-07-08 15:00:00,23.7,16.0,62.0,0.0,,203.0,13.0,22.2,1016.4,24.0,17.0,15,8,7,5,London
2023-07-08 16:00:00,23.1,16.6,67.0,0.0,,194.0,9.3,20.4,1016.6,16.0,18.0,16,8,7,5,London
2023-07-08 17:00:00,22.2,16.7,71.0,0.0,,188.0,13.0,20.4,1016.5,14.0,7.0,17,8,7,5,London
2023-07-08 18:00:00,21.5,16.7,74.0,0.0,,189.0,11.1,20.4,1016.5,12.0,17.0,18,8,7,5,London
2023-07-08 19:00:00,20.6,16.2,76.0,0.0,,190.0,11.1,22.2,1016.8,9.0,3.0,19,8,7,5,London
2023-07-08 20:00:00,19.8,16.2,80.0,0.0,,193.0,11.1,18.5,1017.0,6.0,3.0,20,8,7,5,London
2023-07-08 21:00:00,18.8,16.0,84.0,0.0,,190.0,9.3,16.7,1017.3,2.0,3.0,21,8,7,5,London
2023-07-08 22:00:00,18.1,16.3,89.0,0.0,,176.0,5.5,13.0,1016.9,0.0,3.0,22,8,7,5,London
2023-07-08 23:00:00,17.4,16.1,92.0,0.0,,212.0,7.4,14.8,1017.3,0.0,3.0,23,8,7,5,London
2023-07-09 00:00:00,17.0,15.7,92.0,0.0,,230.0,7.4,14.8,1017.5,0.0,3.0,0,9,7,6,London
2023-07-09 01:00:00,16.7,15.4,92.0,0.0,,237.0,7.4,14.8,1018.0,0.0,3.0,1,9,7,6,London
2023-07-09 02:00:00,16.1,15.0,93.0,0.0,,243.0,7.4,14.8,1018.2,0.0,3.0,2,9,7,6,London
2023-07-09 03:00:00,15.7,14.7,94.0,0.0,,238.0,7.4,14.8,1018.4,0.0,3.0,3,9,7,6,London
2023-07-09 04:00:00,15.4,14.6,95.0,0.0,,247.0,7.4,14.8,1018.6,2.0,3.0,4,9,7,6,London
2023-07-09 05:00:00,15.6,14.6,94.0,0.0,,250.0,7.4,14.8,1018.9,6.0,3.0,5,9,7,6,London
2023-07-09 06:00:00,16.3,14.7,90.0,0.2,,259.0,7.4,16.7,1019.0,15.0,3.0,6,9,7,6,London
2023-07-09 07:00:00,17.0,14.3,84.0,0.0,,259.0,7.4,16.7,1019.4,22.0,3.0,7,9,7,6,London
2023-07-09 08:00:00,18.2,13.9,76.0,0.7,,246.0,9.3,16.7,1019.6,23.0,3.0,8,9,7,6,London
2023-07-09 09:00:00,18.7,12.9,69.0,1.7,,232.0,9.3,18.5,1020.0,18.0,3.0,9,9,7,6,London
2023-07-09 10:00:00,18.8,11.6,63.0,0.3,,224.0,11.1,20.4,1019.5,27.0,3.0,10,9,7,6,London
2023-07-09 11:00:00,18.8,11.6,63.0,0.7,,225.0,11.1,20.4,1019.7,13.0,3.0,11,9,7,6,London
2023-07-09 12:00:00,19.2,12.2,64.0,0.1,,213.0,13.0,24.1,1019.7,15.0,3.0,12,9,7,6,London
2023-07-09 13:00:00,19.6,12.6,64.0,0.1,,213.0,13.0,25.9,1019.8,16.0,3.0,13,9,7,6,London
2023-07-09 14:00:00,20.1,12.6,62.0,0.0,,210.0,14.8,25.9,1019.6,17.0,3.0,14,9,7,6,London
2023-07-09 15:00:00,20.6,12.8,61.0,0.0,,210.0,16.7,27.8,1019.4,18.0,3.0,15,9,7,6,London
2023-07-09 16:00:00,20.0,12.5,62.0,0.0,,210.0,16.7,29.6,1019.6,17.0,3.0,16,9,7,6,London
2023-07-09 17:00:00,19.6,12.4,63.0,0.0,,213.0,16.7,27.8,1019.5,17.0,3.0,17,9,7,6,London
2023-07-09 18:00:00,19.4,12.4,64.0,0.0,,213.0,16.7,29.6,1019.4,12.0,3.0,18,9,7,6,London
2023-07-09 19:00:00,18.5,12.0,66.0,0.0,,214.0,14.8,25.9,1019.6,9.0,3.0,19,9,7,6,London
2023-07-09 20:00:00,17.5,12.6,73.0,0.0,,212.0,13.0,22.2,1019.8,5.0,3.0,20,9,7,6,London
2023-07-09 21:00:00,16.4,12.6,78.0,0.0,,212.0,11.1,20.4,1020.2,2.0,3.0,21,9,7,6,London
