time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,hour,day,month,weekday,city
2023-07-01 00:00:00,24.4,15.0,56.0,0.0,,160.0,9.4,,1017.4,,1.0,0,1,7,5,New York
2023-07-01 01:00:00,23.9,15.1,58.0,0.0,,180.0,11.2,,1017.6,,1.0,1,1,7,5,New York
2023-07-01 02:00:00,23.3,15.1,60.0,0.0,,280.0,5.4,,1018.2,,1.0,2,1,7,5,New York
2023-07-01 03:00:00,23.3,15.6,62.0,0.0,,260.0,5.4,,1018.2,,1.0,3,1,7,5,New York
2023-07-01 04:00:00,22.8,14.9,61.0,0.0,,250.0,5.4,,1018.2,,1.0,4,1,7,5,New York
2023-07-01 05:00:00,22.8,14.9,61.0,0.0,,280.0,7.6,,1017.9,,1.0,5,1,7,5,New York
2023-07-01 06:00:00,21.7,15.1,66.0,0.0,,240.0,9.4,,1018.0,,1.0,6,1,7,5,New York
2023-07-01 07:00:00,21.7,15.1,66.0,0.0,,250.0,7.6,,1017.6,,1.0,7,1,7,5,New York
2023-07-01 08:00:00,21.1,15.0,68.0,0.0,,0.0,0.0,,1017.6,,1.0,8,1,7,5,New York
2023-07-01 09:00:00,21.1,15.6,71.0,0.0,,260.0,5.4,,1017.8,,2.0,9,1,7,5,New York
2023-07-01 10:00:00,20.6,16.0,75.0,0.0,,250.0,5.4,,1018.1,,2.0,10,1,7,5,New York
2023-07-01 11:00:00,20.6,16.6,78.0,0.0,,0.0,0.0,,1018.3,,1.0,11,1,7,5,New York
2023-07-01 12:00:00,21.7,17.3,76.0,0.2,,250.0,14.8,,1018.5,,3.0,12,1,7,5,New York
2023-07-01 13:00:00,22.8,16.6,68.0,0.0,,0.0,0.0,,1018.7,,3.0,13,1,7,5,New York
2023-07-01 14:00:00,23.9,16.2,62.0,0.0,,270.0,7.6,,1018.5,,1.0,14,1,7,5,New York
2023-07-01 15:00:00,25.6,17.2,60.0,0.0,,260.0,9.4,,1018.6,,1.0,15,1,7,5,New York
2023-07-01 16:00:00,27.2,15.5,49.0,0.0,,180.0,14.8,,1018.5,,3.0,16,1,7,5,New York
2023-07-01 17:00:00,27.2,15.5,49.0,0.0,,170.0,18.4,,1017.8,,3.0,17,1,7,5,New York
2023-07-01 18:00:00,26.7,16.0,52.0,0.0,,190.0,16.6,,1018.1,,3.0,18,1,7,5,New York
2023-07-01 19:00:00,26.7,16.0,52.0,0.0,,150.0,22.3,,1017.2,,5.0,19,1,7,5,New York
2023-07-01 20:00:00,26.7,16.6,54.0,0.0,,190.0,18.4,,1016.6,,5.0,20,1,7,5,New York
2023-07-01 21:00:00,26.1,16.1,54.0,0.0,,170.0,18.4,,1016.4,,3.0,21,1,7,5,New York
2023-07-01 22:00:00,24.4,16.6,62.0,0.0,,170.0,16.6,,1015.5,,3.0,22,1,7,5,New York
2023-07-01 23:00:00,23.9,16.7,64.0,0.0,,160.0,9.4,,1015.4,,3.0,23,1,7,5,New York
2023-07-02 00:00:00,22.8,16.6,68.0,0.0,,180.0,14.8,,1015.7,,3.0,0,2,7,6,New York
2023-07-02 01:00:00,22.8,17.3,71.0,0.0,,170.0,9.4,,1015.3,,3.0,1,2,7,6,New York
2023-07-02 02:00:00,22.2,18.4,79.0,0.0,,170.0,11.2,,1015.5,,3.0,2,2,7,6,New York
2023-07-02 03:00:00,22.2,19.0,82.0,0.0,,160.0,13.0,,1015.1,,3.0,3,2,7,6,New York
2023-07-02 04:00:00,22.2,19.0,82.0,0.0,,180.0,9.4,,1014.9,,3.0,4,2,7,6,New York
2023-07-02 05:00:00,22.2,19.4,84.0,0.0,,180.0,7.6,,1014.7,,3.0,5,2,7,6,New York
2023-07-02 06:00:00,22.2,19.4,84.0,0.0,,170.0,5.4,,1014.2,,3.0,6,2,7,6,New York
2023-07-02 07:00:00,22.2,19.9,87.0,0.3,,168.0,5.4,,1013.3,,8.0,7,2,7,6,New York
2023-07-02 08:00:00,22.2,21.2,94.0,1.8,,160.0,5.4,,1012.7,,9.0,8,2,7,6,New York
2023-07-02 09:00:00,21.7,19.4,87.0,0.4,,130.0,9.4,,1012.5,,8.0,9,2,7,6,New York
2023-07-02 10:00:00,22.2,19.9,87.0,1.1,,0.0,0.0,,1012.6,,9.0,10,2,7,6,New York
2023-07-02 11:00:00,22.2,19.4,84.0,2.6,,160.0,7.6,,1012.6,,9.0,11,2,7,6,New York
2023-07-02 12:00:00,22.8,19.4,81.0,2.8,,180.0,5.4,,1012.6,,9.0,12,2,7,6,New York
2023-07-02 13:00:00,23.9,19.4,76.0,0.2,,200.0,7.6,,1012.3,,7.0,13,2,7,6,New York
2023-07-02 14:00:00,24.4,19.5,74.0,0.0,,210.0,9.4,,1012.0,,3.0,14,2,7,6,New York
2023-07-02 15:00:00,25.0,20.0,74.0,0.2,,220.0,7.6,,1012.2,,7.0,15,2,7,6,New York
2023-07-02 16:00:00,28.3,21.1,65.0,0.2,,0.0,0.0,,1012.0,,7.0,16,2,7,6,New York
2023-07-02 17:00:00,31.1,21.0,55.0,0.2,,240.0,7.6,,1011.7,,17.0,17,2,7,6,New York
2023-07-02 18:00:00,30.6,21.1,57.0,0.3,,220.0,13.0,,1011.1,,17.0,18,2,7,6,New York
2023-07-02 19:00:00,28.3,21.1,65.0,0.1,,160.0,14.8,,1010.7,,7.0,19,2,7,6,New York
2023-07-02 20:00:00,29.4,21.6,63.0,0.3,,160.0,7.6,,1010.2,,8.0,20,2,7,6,New York
2023-07-02 21:00:00,28.3,21.8,68.0,0.0,,140.0,13.0,,1009.7,,3.0,21,2,7,6,New York
2023-07-02 22:00:00,23.9,23.9,100.0,0.2,,30.0,5.4,,1009.5,,8.0,22,2,7,6,New York
2023-07-02 23:00:00,24.0,20.1,79.0,3.6,,20.0,11.2,,1009.2,,9.0,23,2,7,6,New York
2023-07-03 00:00:00,25.6,21.7,79.0,0.2,,0.0,0.0,,1009.2,,7.0,0,3,7,0,New York
2023-07-03 01:00:00,25.6,21.0,76.0,0.0,,0.0,0.0,,1009.0,,3.0,1,3,7,0,New York
2023-07-03 02:00:00,25.6,21.7,79.0,0.0,,0.0,0.0,,1009.3,,3.0,2,3,7,0,New York
2023-07-03 03:00:00,24.4,21.7,85.0,2.8,,270.0,7.6,,1009.2,,8.0,3,3,7,0,New York
2023-07-03 04:00:00,25.6,23.3,87.0,0.5,,270.0,14.8,,1009.3,,3.0,4,3,7,0,New York
2023-07-03 05:00:00,23.3,21.7,91.0,2.0,,270.0,9.4,,1009.7,,2.0,5,3,7,0,New York
2023-07-03 06:00:00,23.3,21.7,91.0,0.0,,270.0,11.2,,1009.7,,2.0,6,3,7,0,New York
2023-07-03 07:00:00,23.3,22.3,94.0,0.0,,270.0,13.0,,1009.6,,2.0,7,3,7,0,New York
2023-07-03 08:00:00,23.3,22.3,94.0,0.0,,260.0,11.2,,1009.7,,1.0,8,3,7,0,New York
2023-07-03 09:00:00,23.3,22.3,94.0,0.0,,271.0,7.6,,1009.7,,1.0,9,3,7,0,New York
2023-07-03 10:00:00,23.3,20.6,85.0,0.0,,0.0,0.0,,1009.8,,1.0,10,3,7,0,New York
2023-07-03 11:00:00,23.9,20.0,79.0,0.0,,260.0,9.4,,1009.9,,1.0,11,3,7,0,New York
2023-07-03 12:00:00,24.4,19.9,76.0,0.0,,0.0,0.0,,1010.7,,1.0,12,3,7,0,New York
2023-07-03 13:00:00,25.0,20.0,74.0,0.0,,0.0,0.0,,1011.2,,2.0,13,3,7,0,New York
2023-07-03 14:00:00,27.2,20.0,65.0,0.0,,230.0,7.6,,1011.2,,3.0,14,3,7,0,New York
2023-07-03 15:00:00,27.2,20.5,67.0,0.0,,254.0,5.4,,1011.4,,2.0,15,3,7,0,New York
2023-07-03 16:00:00,27.8,20.1,63.0,0.0,,0.0,0.0,,1011.3,,3.0,16,3,7,0,New York
2023-07-03 17:00:00,29.4,20.0,57.0,0.0,,249.0,7.6,,1010.7,,3.0,17,3,7,0,New York
2023-07-03 18:00:00,30.6,19.9,53.0,0.6,,230.0,5.4,,1010.6,,8.0,18,3,7,0,New York
2023-07-03 19:00:00,31.1,20.7,54.0,0.4,,230.0,9.4,,1010.2,,8.0,19,3,7,0,New York
2023-07-03 20:00:00,31.1,21.0,55.0,0.0,,190.0,9.4,,1009.8,,2.0,20,3,7,0,New York
2023-07-03 21:00:00,30.6,21.7,59.0,0.7,,170.0,14.8,,1009.6,,17.0,21,3,7,0,New York
2023-07-03 22:00:00,30.6,22.2,61.0,2.0,,0.0,0.0,,1009.0,,18.0,22,3,7,0,New York
2023-07-03 23:00:00,29.4,21.6,63.0,8.1,,0.0,0.0,,1009.0,,9.0,23,3,7,0,New York
2023-07-04 00:00:00,28.3,20.0,61.0,1.1,,260.0,7.6,,1009.4,,18.0,0,4,7,1,New York
2023-07-04 01:00:00,28.3,19.2,58.0,0.5,,270.0,14.8,,1009.8,,8.0,1,4,7,1,New York
2023-07-04 02:00:00,27.8,19.3,60.0,0.0,,270.0,14.8,,1011.0,,3.0,2,4,7,1,New York
2023-07-04 03:00:00,26.7,20.5,69.0,0.1,,60.0,7.6,,1010.8,,17.0,3,4,7,1,New York
2023-07-04 04:00:00,25.6,20.6,74.0,0.0,,60.0,9.4,,1011.0,,3.0,4,4,7,1,New York
2023-07-04 05:00:00,23.9,21.0,84.0,1.3,,0.0,0.0,,1011.8,,3.0,5,4,7,1,New York
2023-07-04 06:00:00,23.3,21.7,91.0,0.0,,0.0,0.0,,1011.1,,3.0,6,4,7,1,New York
2023-07-04 07:00:00,23.9,23.9,100.0,0.0,,0.0,0.0,,1011.1,,3.0,7,4,7,1,New York
2023-07-04 08:00:00,23.9,22.2,90.0,0.0,,220.0,7.6,,1011.3,,3.0,8,4,7,1,New York
2023-07-04 09:00:00,23.3,21.7,91.0,0.0,,270.0,7.6,,1011.3,,17.0,9,4,7,1,New York
2023-07-04 10:00:00,23.3,20.6,85.0,0.0,,0.0,0.0,,1011.8,,3.0,10,4,7,1,New York
2023-07-04 11:00:00,23.3,20.6,85.0,0.0,,250.0,5.4,,1012.3,,3.0,11,4,7,1,New York
2023-07-04 12:00:00,23.9,21.0,84.0,0.0,,220.0,11.2,,1012.7,,1.0,12,4,7,1,New York
2023-07-04 13:00:00,23.9,21.0,84.0,0.0,,220.0,9.4,,1012.9,,1.0,13,4,7,1,New York
2023-07-04 14:00:00,25.6,21.0,76.0,0.0,,281.0,7.6,,1013.1,,3.0,14,4,7,1,New York
2023-07-04 15:00:00,27.8,21.8,70.0,0.0,,260.0,9.4,,1012.9,,3.0,15,4,7,1,New York
2023-07-04 16:00:00,23.0,23.0,100.0,0.1,,0.0,0.0,,1013.0,,17.0,16,4,7,1,New York
2023-07-04 17:00:00,28.0,22.0,70.0,0.2,,140.0,7.6,,1013.0,,17.0,17,4,7,1,New York
2023-07-04 18:00:00,25.6,21.7,79.0,3.7,,230.0,5.4,,1012.2,,9.0,18,4,7,1,New York
2023-07-04 19:00:00,24.4,20.5,79.0,0.7,,280.0,5.4,,1012.3,,8.0,19,4,7,1,New York
2023-07-04 20:00:00,23.3,22.3,94.0,0.7,,220.0,5.4,,1012.1,,17.0,20,4,7,1,New York
2023-07-04 21:00:00,23.3,21.7,91.0,0.0,,230.0,7.6,,1012.4,,3.0,21,4,7,1,New York
2023-07-04 22:00:00,24.4,19.9,76.0,0.0,,260.0,5.4,,1012.3,,2.0,22,4,7,1,New York
2023-07-04 23:00:00,24.4,19.9,76.0,0.0,,240.0,7.6,,1013.0,,2.0,23,4,7,1,New York
2023-07-05 00:00:00,24.4,21.1,82.0,0.0,,240.0,5.4,,1012.9,,2.0,0,5,7,2,New York
2023-07-05 01:00:00,23.9,20.6,82.0,0.0,,220.0,5.4,,1013.3,,1.0,1,5,7,2,New York
2023-07-05 02:00:00,23.3,20.6,85.0,0.0,,250.0,5.4,,1014.0,,2.0,2,5,7,2,New York
2023-07-05 03:00:00,23.9,21.0,84.0,0.0,,0.0,0.0,,1014.5,,5.0,3,5,7,2,New York
2023-07-05 04:00:00,23.9,21.8,88.0,0.0,,240.0,5.4,,1014.2,,5.0,4,5,7,2,New York
2023-07-05 05:00:00,23.3,21.7,91.0,0.0,,260.0,5.4,,1015.0,,5.0,5,5,7,2,New York
2023-07-05 06:00:00,23.3,23.3,100.0,0.0,,260.0,7.6,,1014.8,,5.0,6,5,7,2,New York
2023-07-05 07:00:00,22.8,22.8,100.0,0.0,,0.0,0.0,,1014.7,,5.0,7,5,7,2,New York
2023-07-05 08:00:00,23.0,23.0,100.0,0.0,,50.0,13.0,,1014.3,,5.0,8,5,7,2,New York
2023-07-05 09:00:00,22.8,22.8,100.0,0.0,,40.0,9.4,,1014.4,,5.0,9,5,7,2,New York
2023-07-05 10:00:00,22.8,22.8,100.0,0.0,,0.0,0.0,,1014.8,,5.0,10,5,7,2,New York
2023-07-05 11:00:00,22.8,22.8,100.0,0.0,,0.0,0.0,,1015.2,,5.0,11,5,7,2,New York
2023-07-05 12:00:00,23.3,22.3,94.0,0.0,,0.0,0.0,,1015.6,,5.0,12,5,7,2,New York
2023-07-05 13:00:00,25.0,20.0,74.0,0.0,,70.0,5.4,,1015.9,,3.0,13,5,7,2,New York
2023-07-05 14:00:00,27.8,20.1,63.0,0.0,,251.0,5.4,,1015.9,,3.0,14,5,7,2,New York
2023-07-05 15:00:00,29.4,19.4,55.0,0.0,,250.0,9.4,,1015.9,,1.0,15,5,7,2,New York
2023-07-05 16:00:00,30.6,19.3,51.0,0.0,,250.0,11.2,,1015.7,,1.0,16,5,7,2,New York
2023-07-05 17:00:00,31.7,19.0,47.0,0.0,,250.0,7.6,,1015.5,,2.0,17,5,7,2,New York
2023-07-05 18:00:00,31.1,20.1,52.0,0.0,,230.0,7.6,,1015.4,,2.0,18,5,7,2,New York
2023-07-05 19:00:00,32.2,19.4,47.0,0.0,,250.0,9.4,,1014.9,,1.0,19,5,7,2,New York
2023-07-05 20:00:00,33.3,19.0,43.0,0.3,,250.0,5.4,,1014.6,,17.0,20,5,7,2,New York
2023-07-05 21:00:00,32.2,19.4,47.0,0.0,,260.0,9.4,,1014.4,,2.0,21,5,7,2,New York
2023-07-05 22:00:00,31.1,19.4,50.0,0.0,,170.0,7.6,,1014.0,,2.0,22,5,7,2,New York
2023-07-05 23:00:00,30.0,19.4,53.0,0.0,,0.0,0.0,,1014.0,,2.0,23,5,7,2,New York
2023-07-06 00:00:00,28.9,18.9,55.0,0.0,,280.0,5.4,,1014.0,,2.0,0,6,7,3,New York
2023-07-06 01:00:00,28.3,19.2,58.0,0.0,,270.0,5.4,,1014.3,,1.0,1,6,7,3,New York
2023-07-06 02:00:00,27.2,19.3,62.0,0.0,,250.0,7.6,,1015.1,,1.0,2,6,7,3,New York
2023-07-06 03:00:00,26.7,20.5,69.0,0.0,,260.0,5.4,,1015.4,,1.0,3,6,7,3,New York
2023-07-06 04:00:00,26.1,20.6,72.0,0.0,,260.0,5.4,,1015.2,,1.0,4,6,7,3,New York
2023-07-06 05:00:00,26.1,21.1,74.0,0.0,,260.0,5.4,,1015.3,,1.0,5,6,7,3,New York
2023-07-06 06:00:00,25.0,21.1,79.0,0.0,,230.0,5.4,,1015.1,,1.0,6,6,7,3,New York
2023-07-06 07:00:00,25.0,21.1,79.0,0.0,,210.0,5.4,,1015.1,,1.0,7,6,7,3,New York
2023-07-06 08:00:00,24.4,21.1,82.0,0.0,,0.0,0.0,,1014.6,,1.0,8,6,7,3,New York
2023-07-06 09:00:00,24.4,21.7,85.0,0.0,,0.0,0.0,,1014.6,,1.0,9,6,7,3,New York
2023-07-06 10:00:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1014.5,,1.0,10,6,7,3,New York
2023-07-06 11:00:00,23.9,23.2,96.0,0.0,,250.0,5.4,,1014.3,,1.0,11,6,7,3,New York
2023-07-06 12:00:00,24.4,22.8,91.0,0.0,,260.0,5.4,,1014.9,,1.0,12,6,7,3,New York
2023-07-06 13:00:00,25.6,22.3,82.0,0.0,,260.0,7.6,,1014.7,,1.0,13,6,7,3,New York
2023-07-06 14:00:00,29.0,21.7,65.0,0.0,,200.0,6.0,,1015.0,,1.0,14,6,7,3,New York
2023-07-06 15:00:00,29.4,22.1,65.0,0.2,,200.0,5.4,,1014.8,,1.0,15,6,7,3,New York
2023-07-06 16:00:00,31.1,21.0,55.0,0.2,,190.0,9.4,,1014.5,,1.0,16,6,7,3,New York
2023-07-06 17:00:00,31.1,20.1,52.0,0.0,,190.0,11.2,,1014.1,,1.0,17,6,7,3,New York
2023-07-06 18:00:00,31.1,18.8,48.0,0.0,,190.0,13.0,,1013.9,,1.0,18,6,7,3,New York
2023-07-06 19:00:00,31.1,18.8,48.0,0.0,,170.0,11.2,,1013.2,,2.0,19,6,7,3,New York
2023-07-06 20:00:00,31.1,17.7,45.0,0.0,,110.0,16.6,,1012.7,,1.0,20,6,7,3,New York
2023-07-06 21:00:00,31.1,19.4,50.0,0.0,,120.0,11.2,,1012.4,,1.0,21,6,7,3,New York
2023-07-06 22:00:00,30.0,19.4,53.0,0.0,,120.0,18.4,,1011.9,,1.0,22,6,7,3,New York
2023-07-06 23:00:00,27.2,20.5,67.0,0.0,,160.0,13.0,,1012.2,,1.0,23,6,7,3,New York
2023-07-07 00:00:00,26.1,20.6,72.0,0.0,,140.0,14.8,,1012.5,,1.0,0,7,7,4,New York
2023-07-07 01:00:00,25.0,21.7,82.0,0.0,,180.0,13.0,,1012.6,,2.0,1,7,7,4,New York
2023-07-07 02:00:00,24.4,21.7,85.0,0.0,,160.0,14.8,,1012.9,,1.0,2,7,7,4,New York
2023-07-07 03:00:00,23.9,21.8,88.0,0.0,,190.0,7.6,,1013.0,,1.0,3,7,7,4,New York
2023-07-07 04:00:00,23.9,22.2,90.0,0.0,,180.0,5.4,,1012.7,,1.0,4,7,7,4,New York
2023-07-07 05:00:00,23.9,23.9,100.0,0.0,,180.0,7.6,,1012.5,,1.0,5,7,7,4,New York
2023-07-07 06:00:00,23.3,23.3,100.0,0.0,,0.0,0.0,,1012.0,,1.0,6,7,7,4,New York
2023-07-07 07:00:00,23.9,23.2,96.0,0.0,,0.0,0.0,,1011.8,,1.0,7,7,7,4,New York
2023-07-07 08:00:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1011.8,,5.0,8,7,7,4,New York
2023-07-07 09:00:00,23.3,22.3,94.0,0.0,,0.0,0.0,,1011.8,,5.0,9,7,7,4,New York
2023-07-07 10:00:00,23.3,23.3,100.0,0.0,,0.0,0.0,,1011.7,,3.0,10,7,7,4,New York
2023-07-07 11:00:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1012.1,,3.0,11,7,7,4,New York
2023-07-07 12:00:00,24.4,20.5,79.0,0.0,,0.0,0.0,,1012.4,,5.0,12,7,7,4,New York
2023-07-07 13:00:00,25.0,20.7,77.0,0.0,,260.0,5.4,,1012.4,,3.0,13,7,7,4,New York
2023-07-07 14:00:00,26.7,20.5,69.0,0.0,,250.0,9.4,,1012.3,,3.0,14,7,7,4,New York
2023-07-07 15:00:00,27.8,21.1,67.0,0.0,,250.0,11.2,,1012.3,,3.0,15,7,7,4,New York
2023-07-07 16:00:00,28.3,21.1,65.0,0.0,,270.0,9.4,,1011.8,,3.0,16,7,7,4,New York
2023-07-07 17:00:00,28.3,21.1,65.0,0.0,,260.0,14.8,,1011.3,,2.0,17,7,7,4,New York
2023-07-07 18:00:00,30.0,21.1,59.0,0.3,,160.0,9.4,,1010.9,,17.0,18,7,7,4,New York
2023-07-07 19:00:00,28.9,21.1,63.0,0.0,,160.0,9.4,,1010.9,,3.0,19,7,7,4,New York
2023-07-07 20:00:00,29.4,21.1,61.0,0.0,,120.0,11.2,,1010.5,,3.0,20,7,7,4,New York
2023-07-07 21:00:00,27.8,21.1,67.0,0.0,,110.0,11.2,,1010.7,,3.0,21,7,7,4,New York
2023-07-07 22:00:00,26.7,21.0,71.0,0.0,,110.0,13.0,,1010.2,,3.0,22,7,7,4,New York
2023-07-07 23:00:00,26.1,21.1,74.0,0.0,,180.0,9.4,,1010.7,,3.0,23,7,7,4,New York
2023-07-08 00:00:00,25.6,21.0,76.0,0.0,,130.0,9.4,,1011.1,,3.0,0,8,7,5,New York
2023-07-08 01:00:00,25.6,21.7,79.0,0.0,,140.0,7.6,,1010.9,,3.0,1,8,7,5,New York
2023-07-08 02:00:00,25.0,21.7,82.0,0.0,,0.0,0.0,,1011.1,,3.0,2,8,7,5,New York
2023-07-08 03:00:00,24.4,21.7,85.0,0.0,,170.0,7.6,,1011.1,,3.0,3,8,7,5,New York
2023-07-08 04:00:00,24.4,21.7,85.0,0.0,,210.0,5.4,,1011.0,,3.0,4,8,7,5,New York
2023-07-08 05:00:00,24.4,22.3,88.0,0.0,,160.0,5.4,,1011.2,,3.0,5,8,7,5,New York
2023-07-08 06:00:00,23.9,22.9,94.0,0.0,,260.0,5.4,,1011.2,,3.0,6,8,7,5,New York
2023-07-08 07:00:00,23.9,23.2,96.0,0.0,,0.0,0.0,,1011.2,,3.0,7,8,7,5,New York
2023-07-08 08:00:00,23.9,23.9,100.0,0.0,,0.0,0.0,,1011.0,,2.0,8,8,7,5,New York
2023-07-08 09:00:00,24.0,23.3,96.0,0.0,,240.0,5.4,,1011.1,,2.0,9,8,7,5,New York
2023-07-08 10:00:00,24.0,23.1,95.0,0.4,,0.0,0.0,,1011.2,,8.0,10,8,7,5,New York
2023-07-08 11:00:00,24.0,22.8,93.0,0.5,,230.0,5.4,,1011.5,,8.0,11,8,7,5,New York
2023-07-08 12:00:00,24.0,22.4,91.0,0.2,,0.0,0.0,,1011.6,,7.0,12,8,7,5,New York
2023-07-08 13:00:00,24.4,23.9,97.0,0.1,,0.0,0.0,,1011.6,,7.0,13,8,7,5,New York
2023-07-08 14:00:00,25.0,23.2,90.0,0.0,,260.0,7.6,,1011.5,,3.0,14,8,7,5,New York
2023-07-08 15:00:00,26.7,23.4,82.0,0.0,,260.0,13.0,,1011.4,,2.0,15,8,7,5,New York
2023-07-08 16:00:00,28.3,21.8,68.0,0.0,,170.0,16.6,,1011.2,,3.0,16,8,7,5,New York
2023-07-08 17:00:00,28.9,21.6,65.0,0.4,,154.0,7.6,,1011.0,,8.0,17,8,7,5,New York
2023-07-08 18:00:00,30.6,21.1,57.0,0.9,,130.0,9.4,,1010.4,,17.0,18,8,7,5,New York
2023-07-08 19:00:00,28.3,21.1,65.0,1.1,,120.0,18.4,,1010.5,,18.0,19,8,7,5,New York
2023-07-08 20:00:00,27.8,21.1,67.0,0.2,,150.0,13.0,,1010.5,,7.0,20,8,7,5,New York
2023-07-08 21:00:00,26.7,21.0,71.0,0.1,,160.0,13.0,,1010.4,,17.0,21,8,7,5,New York
2023-07-08 22:00:00,26.1,20.6,72.0,0.0,,200.0,9.4,,1010.5,,3.0,22,8,7,5,New York
2023-07-08 23:00:00,25.6,21.0,76.0,0.0,,110.0,5.4,,1010.0,,3.0,23,8,7,5,New York
2023-07-09 00:00:00,25.6,21.7,79.0,0.0,,170.0,5.4,,1010.4,,3.0,0,9,7,6,New York
2023-07-09 01:00:00,25.6,21.7,79.0,0.0,,0.0,0.0,,1010.4,,3.0,1,9,7,6,New York
2023-07-09 02:00:00,25.0,21.7,82.0,0.0,,130.0,5.4,,1010.6,,2.0,2,9,7,6,New York
2023-07-09 03:00:00,25.0,22.1,84.0,0.0,,180.0,9.4,,1010.7,,1.0,3,9,7,6,New York
2023-07-09 04:00:00,24.4,22.3,88.0,0.0,,190.0,7.6,,1011.2,,2.0,4,9,7,6,New York
2023-07-09 05:00:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1010.7,,3.0,5,9,7,6,New York
2023-07-09 06:00:00,24.4,22.8,91.0,0.0,,210.0,5.4,,1011.0,,3.0,6,9,7,6,New York
2023-07-09 07:00:00,24.4,23.4,94.0,0.0,,0.0,0.0,,1010.7,,3.0,7,9,7,6,New York
2023-07-09 08:00:00,23.9,23.9,100.0,0.0,,0.0,0.0,,1010.5,,3.0,8,9,7,6,New York
2023-07-09 09:00:00,23.9,23.9,100.0,0.0,,0.0,0.0,,1010.6,,3.0,9,9,7,6,New York
2023-07-09 10:00:00,24.0,23.7,98.0,0.0,,0.0,0.0,,1010.7,,3.0,10,9,7,6,New York
2023-07-09 11:00:00,24.0,23.1,95.0,0.0,,0.0,0.0,,1011.0,,3.0,11,9,7,6,New York
2023-07-09 12:00:00,24.4,23.4,94.0,0.0,,0.0,0.0,,1011.2,,3.0,12,9,7,6,New York
2023-07-09 13:00:00,25.6,22.3,82.0,0.0,,0.0,0.0,,1011.1,,3.0,13,9,7,6,New York
2023-07-09 14:00:00,26.1,22.2,79.0,0.2,,260.0,5.4,,1010.9,,7.0,14,9,7,6,New York
2023-07-09 15:00:00,26.7,21.7,74.0,4.6,,140.0,11.2,,1010.9,,9.0,15,9,7,6,New York
2023-07-09 16:00:00,27.2,21.0,69.0,2.8,,140.0,16.6,,1010.0,,9.0,16,9,7,6,New York
2023-07-09 17:00:00,26.7,21.0,71.0,5.2,,140.0,9.4,,1009.8,,9.0,17,9,7,6,New York
2023-07-09 18:00:00,27.2,21.0,69.0,0.3,,140.0,16.6,,1009.5,,8.0,18,9,7,6,New York
2023-07-09 19:00:00,27.2,21.0,69.0,0.8,,160.0,18.4,,1009.3,,8.0,19,9,7,6,New York
2023-07-09 20:00:00,26.7,20.5,69.0,1.6,,170.0,14.8,,1009.6,,9.0,20,9,7,6,New York
2023-07-09 21:00:00,26.1,21.1,74.0,0.7,,120.0,13.0,,1009.2,,8.0,21,9,7,6,New York
2023-07-09 22:00:00,26.7,21.0,71.0,2.7,,130.0,11.2,,1008.7,,9.0,22,9,7,6,New York
2023-07-09 23:00:00,24.4,19.9,76.0,0.0,,0.0,0.0,,1009.0,,9.0,23,9,7,6,New York
2023-07-10 00:00:00,25.0,22.1,84.0,0.3,,0.0,0.0,,1008.9,,8.0,0,10,7,0,New York
2023-07-10 01:00:00,24.4,23.4,94.0,0.2,,115.0,5.4,,1008.2,,8.0,1,10,7,0,New York
2023-07-10 02:00:00,24.0,23.5,97.0,1.0,,110.0,9.4,,1008.0,,8.0,2,10,7,0,New York
2023-07-10 03:00:00,24.0,23.3,96.0,4.3,,60.0,13.0,,1007.4,,9.0,3,10,7,0,New York
2023-07-10 04:00:00,23.0,21.8,93.0,0.0,,60.0,14.8,,1007.1,,3.0,4,10,7,0,New York
2023-07-10 05:00:00,24.0,23.1,95.0,0.1,,150.0,7.6,,1007.4,,17.0,5,10,7,0,New York
2023-07-10 06:00:00,23.9,23.9,100.0,0.4,,160.0,9.4,,1007.1,,8.0,6,10,7,0,New York
2023-07-10 07:00:00,22.8,22.8,100.0,0.3,,240.0,13.0,,1006.8,,8.0,7,10,7,0,New York
2023-07-10 08:00:00,22.2,22.2,100.0,0.6,,240.0,9.4,,1006.5,,8.0,8,10,7,0,New York
2023-07-10 09:00:00,22.2,22.2,100.0,0.0,,250.0,9.4,,1006.4,,3.0,9,10,7,0,New York
2023-07-10 10:00:00,22.2,22.2,100.0,0.0,,0.0,0.0,,1006.7,,3.0,10,10,7,0,New York
2023-07-10 11:00:00,22.8,21.8,94.0,0.0,,0.0,0.0,,1007.4,,3.0,11,10,7,0,New York
2023-07-10 12:00:00,23.3,21.2,88.0,0.0,,40.0,7.6,,1007.7,,3.0,12,10,7,0,New York
2023-07-10 13:00:00,23.9,20.0,79.0,0.0,,306.0,7.6,,1007.8,,3.0,13,10,7,0,New York
2023-07-10 14:00:00,25.6,19.5,69.0,0.0,,323.0,11.2,,1007.8,,3.0,14,10,7,0,New York
2023-07-10 15:00:00,25.6,19.5,69.0,0.0,,333.0,9.4,,1008.6,,3.0,15,10,7,0,New York
